timestamp,open,high,low,close,volume
2025-02-28 07:42:00,79310.99,79343.39,79229.99,79343.39,75.94599
2025-02-28 07:43:00,79343.39,79420.78,79161.8,79193.98,129.42092
2025-02-28 07:44:00,79193.98,79268.9,79193.98,79242.97,74.55235
2025-02-28 07:45:00,79242.97,79268.9,79134.28,79197.99,78.02731
2025-02-28 07:46:00,79198.0,79223.95,79124.26,79149.9,79.37641
2025-02-28 07:47:00,79149.9,79178.7,78983.29,79000.0,135.65526
2025-02-28 07:48:00,79000.0,79063.12,78945.06,78956.0,152.41941
2025-02-28 07:49:00,78955.99,79024.45,78820.06,79000.01,285.79741
2025-02-28 07:50:00,79000.0,79116.71,78942.49,79116.71,117.0196
2025-02-28 07:51:00,79116.71,79197.78,79032.55,79062.86,87.11115
2025-02-28 07:52:00,79063.68,79072.01,79001.75,79044.05,63.4235
2025-02-28 07:53:00,79044.05,79073.47,78864.0,78931.77,65.20037
2025-02-28 07:54:00,78931.77,79035.56,78909.99,79003.47,75.66316
2025-02-28 07:55:00,79003.47,79083.28,78938.38,78938.38,60.27437
2025-02-28 07:56:00,78938.38,79063.96,78865.01,79054.02,75.42637
2025-02-28 07:57:00,79054.01,79237.36,79032.0,79222.23,61.91515
2025-02-28 07:58:00,79222.23,79270.0,79104.0,79136.36,67.20191
2025-02-28 07:59:00,79136.37,79223.94,79133.99,79204.59,73.07353
2025-02-28 08:00:00,79204.6,79226.42,79056.0,79222.09,36.52661
2025-02-28 08:01:00,79222.1,79327.52,79177.85,79253.99,78.53863
2025-02-28 08:02:00,79256.04,79357.98,79209.62,79340.63,33.46724
2025-02-28 08:03:00,79340.63,79438.33,79293.96,79396.04,45.22732
2025-02-28 08:04:00,79396.04,79429.81,79318.99,79375.9,52.24496
2025-02-28 08:05:00,79375.9,79375.9,79124.71,79200.01,39.36773
2025-02-28 08:06:00,79200.01,79315.99,79138.74,79264.63,64.94158
2025-02-28 08:07:00,79264.66,79331.94,79169.68,79310.0,30.25786
2025-02-28 08:08:00,79310.0,79400.21,79290.02,79330.02,43.81299
2025-02-28 08:09:00,79330.01,79344.5,79290.02,79306.85,37.95068
2025-02-28 08:10:00,79306.85,79306.85,79170.0,79245.18,36.52379
2025-02-28 08:11:00,79245.18,79245.19,78933.17,78971.99,84.89805
2025-02-28 08:12:00,78971.99,78971.99,78712.92,78740.36,192.27266
2025-02-28 08:13:00,78740.98,78889.63,78713.02,78735.35,151.55062
2025-02-28 08:14:00,78735.35,78859.14,78646.13,78786.02,152.89275
2025-02-28 08:15:00,78786.02,78808.02,78614.14,78696.35,145.52326
2025-02-28 08:16:00,78697.21,78764.06,78521.76,78578.39,132.886
2025-02-28 08:17:00,78578.39,78692.59,78417.3,78417.3,207.92154
2025-02-28 08:18:00,78428.01,78622.04,78403.02,78592.02,88.06945
2025-02-28 08:19:00,78592.02,78689.64,78514.02,78564.08,66.13262
2025-02-28 08:20:00,78564.07,78709.85,78500.0,78709.85,61.79523
2025-02-28 08:21:00,78709.85,78925.35,78702.67,78863.36,104.42473
2025-02-28 08:22:00,78863.18,78863.18,78548.56,78584.01,93.10198
2025-02-28 08:23:00,78584.01,78604.1,78460.0,78460.0,66.15527
2025-02-28 08:24:00,78460.01,78540.16,78413.62,78518.01,79.84046
2025-02-28 08:25:00,78518.01,78572.0,78371.64,78556.01,108.37847
2025-02-28 08:26:00,78556.01,78656.79,78473.0,78606.87,63.15285
2025-02-28 08:27:00,78606.86,78621.19,78406.49,78513.98,67.95477
2025-02-28 08:28:00,78513.99,78740.0,78513.99,78704.01,56.16995
2025-02-28 08:29:00,78704.02,78917.6,78644.0,78862.01,42.54854
2025-02-28 08:30:00,78862.0,78953.49,78754.22,78762.0,50.70351
2025-02-28 08:31:00,78762.0,79065.85,78749.04,79033.87,70.97033
2025-02-28 08:32:00,79033.0,79207.47,79022.0,79196.01,108.93078
2025-02-28 08:33:00,79196.02,79239.72,78905.95,79102.01,119.9902
2025-02-28 08:34:00,79102.01,79199.29,78977.03,78982.21,112.82976
2025-02-28 08:35:00,78982.21,79170.52,78939.21,79075.48,122.18252
2025-02-28 08:36:00,79075.48,79188.67,79055.13,79115.13,68.88544
2025-02-28 08:37:00,79115.12,79117.47,78930.69,78964.0,52.37022
2025-02-28 08:38:00,78963.99,78963.99,78817.95,78893.99,86.8139
2025-02-28 08:39:00,78894.0,78934.38,78833.77,78881.55,111.62458
2025-02-28 08:40:00,78881.56,78911.66,78735.53,78768.87,49.17913
2025-02-28 08:41:00,78768.87,78896.52,78744.01,78744.39,41.07616
2025-02-28 08:42:00,78744.4,78752.12,78601.75,78619.98,54.03167
2025-02-28 08:43:00,78619.99,78760.0,78600.0,78715.99,59.73108
2025-02-28 08:44:00,78716.0,78722.0,78487.0,78487.01,83.61087
2025-02-28 08:45:00,78487.01,78653.4,78258.52,78430.02,139.50878
2025-02-28 08:46:00,78432.57,78545.45,78300.0,78362.36,60.32646
2025-02-28 08:47:00,78363.57,78479.51,78312.24,78408.02,130.72841
2025-02-28 08:48:00,78408.02,78612.8,78380.01,78452.0,69.00148
2025-02-28 08:49:00,78452.0,78584.46,78452.0,78563.14,35.11171
2025-02-28 08:50:00,78563.14,78683.77,78491.96,78683.57,69.34697
2025-02-28 08:51:00,78683.58,78706.08,78399.85,78425.85,139.66905
2025-02-28 08:52:00,78425.85,78600.0,78425.84,78586.21,28.77717
2025-02-28 08:53:00,78586.21,78729.25,78565.27,78728.27,44.94254
2025-02-28 08:54:00,78729.25,78769.29,78669.63,78762.66,66.05328
2025-02-28 08:55:00,78762.67,78953.49,78712.85,78947.47,47.82934
2025-02-28 08:56:00,78947.46,79100.0,78865.75,79097.99,84.93698
2025-02-28 08:57:00,79097.99,79097.99,78950.0,78975.19,49.90544
2025-02-28 08:58:00,78975.19,79061.99,78966.02,79034.19,48.09959
2025-02-28 08:59:00,79034.2,79034.2,78964.04,78975.99,20.11017
2025-02-28 09:00:00,78975.98,79231.41,78896.22,79223.08,73.95744
2025-02-28 09:01:00,79223.08,79364.0,79156.21,79199.3,69.83462
2025-02-28 09:02:00,79199.3,79210.0,79099.01,79100.0,42.55599
2025-02-28 09:03:00,79100.01,79249.99,79078.22,79150.01,27.31735
2025-02-28 09:04:00,79150.0,79243.99,79100.55,79123.95,41.97827
2025-02-28 09:05:00,79124.98,79221.96,79101.41,79180.53,41.92119
2025-02-28 09:06:00,79180.53,79186.0,79063.72,79078.28,32.26898
2025-02-28 09:07:00,79079.99,79207.55,79079.99,79200.0,33.64252
2025-02-28 09:08:00,79200.0,79305.0,79179.24,79281.23,30.66579
2025-02-28 09:09:00,79281.24,79416.25,79276.01,79402.0,46.50107
2025-02-28 09:10:00,79402.0,79462.26,79300.0,79337.94,31.57536
2025-02-28 09:11:00,79337.98,79433.97,79336.02,79355.86,33.41003
2025-02-28 09:12:00,79355.86,79393.56,79272.0,79327.21,46.62306
2025-02-28 09:13:00,79327.21,79338.0,79204.99,79228.34,93.86598
2025-02-28 09:14:00,79228.37,79228.37,79126.04,79155.99,27.33082
2025-02-28 09:15:00,79155.99,79318.89,79134.0,79306.08,20.90548
2025-02-28 09:16:00,79306.08,79477.91,79306.08,79477.71,44.37291
2025-02-28 09:17:00,79477.72,79555.0,79418.01,79473.11,105.56757
2025-02-28 09:18:00,79473.11,79504.21,79411.34,79439.57,45.174
2025-02-28 09:19:00,79439.58,79455.99,79348.46,79362.97,26.3919
2025-02-28 09:20:00,79362.96,79374.63,79312.78,79333.0,23.71208
2025-02-28 09:21:00,79333.0,79372.02,79250.68,79372.02,26.91965
2025-02-28 09:22:00,79372.02,79560.0,79344.02,79518.66,104.58043
2025-02-28 09:23:00,79518.67,79848.3,79500.63,79840.01,139.09391
2025-02-28 09:24:00,79840.01,79873.94,79624.0,79760.94,94.1726
2025-02-28 09:25:00,79760.42,79981.14,79648.0,79849.99,80.23826
2025-02-28 09:26:00,79850.0,79993.25,79808.24,79980.01,107.05422
2025-02-28 09:27:00,79980.01,80188.07,79979.35,80141.98,150.11099
2025-02-28 09:28:00,80141.99,80422.83,80100.94,80355.78,142.83122
2025-02-28 09:29:00,80355.78,80494.83,80276.0,80419.19,122.70132
2025-02-28 09:30:00,80419.19,80692.95,80313.68,80692.01,106.68109
2025-02-28 09:31:00,80692.0,80729.91,80450.0,80589.99,130.77011
2025-02-28 09:32:00,80590.0,80679.27,80560.33,80656.01,61.10501
2025-02-28 09:33:00,80656.02,80697.99,80594.33,80641.51,116.2123
2025-02-28 09:34:00,80641.51,80649.53,80600.0,80622.29,46.49198
2025-02-28 09:35:00,80622.29,80712.0,80575.69,80648.01,103.70954
2025-02-28 09:36:00,80648.01,80707.19,80594.33,80650.02,57.69153
2025-02-28 09:37:00,80650.02,80682.96,80547.16,80598.64,72.40225
2025-02-28 09:38:00,80598.63,80609.83,80414.8,80420.0,87.05958
2025-02-28 09:39:00,80420.01,80500.0,80412.13,80464.04,31.81366
2025-02-28 09:40:00,80464.04,80507.82,80317.45,80332.0,60.29244
2025-02-28 09:41:00,80332.0,80340.0,80192.04,80192.2,66.77126
2025-02-28 09:42:00,80192.2,80328.44,80141.14,80323.57,62.71413
2025-02-28 09:43:00,80323.57,80323.57,80177.24,80177.24,80.73555
2025-02-28 09:44:00,80177.24,80196.8,80076.1,80123.01,56.71242
2025-02-28 09:45:00,80123.02,80241.07,80040.0,80235.82,38.76437
2025-02-28 09:46:00,80235.82,80286.14,80196.01,80286.14,34.70424
2025-02-28 09:47:00,80286.19,80299.43,80169.81,80266.01,27.71254
2025-02-28 09:48:00,80266.02,80266.54,80131.71,80155.78,18.73394
2025-02-28 09:49:00,80155.78,80230.07,80140.0,80173.98,35.24371
2025-02-28 09:50:00,80173.99,80260.0,80152.26,80250.01,22.87223
2025-02-28 09:51:00,80250.02,80398.0,80233.58,80394.01,46.86234
2025-02-28 09:52:00,80394.0,80500.0,80352.74,80472.62,54.83681
2025-02-28 09:53:00,80472.63,80516.66,80394.0,80516.66,83.7445
2025-02-28 09:54:00,80516.66,80516.66,80324.06,80327.31,44.16133
2025-02-28 09:55:00,80327.32,80376.75,80264.15,80339.09,23.59097
2025-02-28 09:56:00,80339.1,80390.19,80287.84,80343.46,21.82658
2025-02-28 09:57:00,80343.46,80343.46,80283.05,80311.3,11.56916
2025-02-28 09:58:00,80311.31,80384.85,80240.08,80354.98,34.88923
2025-02-28 09:59:00,80354.99,80354.99,80301.88,80343.11,12.47598
2025-02-28 10:00:00,80343.11,80467.43,80332.13,80426.35,36.99712
2025-02-28 10:01:00,80426.34,80433.46,80341.0,80353.22,33.18852
2025-02-28 10:02:00,80353.21,80369.45,80189.55,80189.55,33.6313
2025-02-28 10:03:00,80189.55,80189.56,80086.05,80110.75,33.63907
2025-02-28 10:04:00,80110.75,80166.35,80084.92,80144.74,15.63909
2025-02-28 10:05:00,80144.74,80146.88,79941.15,79941.22,61.38203
2025-02-28 10:06:00,79941.22,79960.58,79765.0,79785.06,74.62145
2025-02-28 10:07:00,79785.06,79886.8,79739.54,79878.81,46.17285
2025-02-28 10:08:00,79878.81,79900.0,79729.72,79743.78,41.57124
2025-02-28 10:09:00,79743.79,79772.89,79666.0,79732.25,33.15664
2025-02-28 10:10:00,79732.24,79826.99,79712.43,79793.33,52.59416
2025-02-28 10:11:00,79793.33,79919.75,79779.1,79896.35,43.07605
2025-02-28 10:12:00,79896.11,79921.97,79879.9,79913.81,18.03725
2025-02-28 10:13:00,79913.82,79932.78,79880.18,79932.78,11.87112
2025-02-28 10:14:00,79933.02,80019.97,79912.67,79947.89,25.28901
2025-02-28 10:15:00,79947.89,79962.21,79839.62,79839.63,16.30165
2025-02-28 10:16:00,79839.63,79917.55,79819.9,79878.26,16.1328
2025-02-28 10:17:00,79878.25,80017.23,79855.78,80002.87,24.08639
2025-02-28 10:18:00,80002.87,80119.16,79966.9,80011.29,40.61727
2025-02-28 10:19:00,80011.3,80026.2,79900.0,79902.56,13.53643
2025-02-28 10:20:00,79902.57,79908.36,79700.01,79767.98,59.77583
2025-02-28 10:21:00,79767.97,79767.97,79544.71,79679.62,64.12066
2025-02-28 10:22:00,79680.0,79784.0,79664.6,79764.47,30.89934
2025-02-28 10:23:00,79764.47,79775.31,79719.9,79763.99,12.24639
2025-02-28 10:24:00,79763.99,79811.9,79725.95,79811.89,12.6299
2025-02-28 10:25:00,79811.89,79919.68,79773.58,79830.95,38.4795
2025-02-28 10:26:00,79830.96,79836.01,79768.16,79769.5,31.23638
2025-02-28 10:27:00,79769.5,79834.5,79719.9,79826.82,21.52745
2025-02-28 10:28:00,79826.83,79896.76,79810.99,79894.67,14.5825
2025-02-28 10:29:00,79894.67,79959.39,79894.67,79953.66,24.39556
2025-02-28 10:30:00,79953.66,80040.0,79929.46,79945.52,43.31754
