date,balance,daily_return
2024-06-29,16257.974766587944,0.0
2024-06-30,16257.974766587944,0.0
2024-07-01,16257.974766587944,0.0
2024-07-02,16257.974766587944,0.0
2024-07-03,16234.440686487944,-0.001447540695435512
2024-07-04,16234.440686487944,0.0
2024-07-05,16234.440686487944,0.0
2024-07-06,16269.656421787942,0.002169199172307179
2024-07-07,16314.932864187942,0.002782876369741061
2024-07-08,16314.932864187942,0.0
2024-07-09,16314.932864187942,0.0
2024-07-10,16314.932864187942,0.0
2024-07-11,16314.932864187942,0.0
2024-07-12,16314.932864187942,0.0
2024-07-13,16314.932864187942,0.0
2024-07-14,16314.932864187942,0.0
2024-07-15,16314.932864187942,0.0
2024-07-16,16314.932864187942,0.0
2024-07-17,16314.932864187942,0.0
2024-07-18,16314.932864187942,0.0
2024-07-19,16314.932864187942,0.0
2024-07-20,16314.932864187942,0.0
2024-07-21,16314.932864187942,0.0
2024-07-22,16314.932864187942,0.0
2024-07-23,16314.932864187942,0.0
2024-07-24,16314.932864187942,0.0
2024-07-25,16314.932864187942,0.0
2024-07-26,16314.932864187942,0.0
2024-07-27,16314.932864187942,0.0
2024-07-28,16314.932864187942,0.0
2024-07-29,16314.932864187942,0.0
2024-07-30,16314.932864187942,0.0
2024-07-31,16314.932864187942,0.0
2024-08-01,16314.932864187942,0.0
2024-08-02,16314.932864187942,0.0
2024-08-03,16314.932864187942,0.0
2024-08-04,16273.281383887941,-0.002552966699080228
2024-08-05,16237.535341587942,-0.0021966093657909136
2024-08-06,16208.788857187941,-0.0017703723992135156
2024-08-07,16250.494146987941,0.0025730046931609074
2024-08-08,16250.494146987941,0.0
2024-08-09,16250.494146987941,0.0
2024-08-10,16250.494146987941,0.0
2024-08-11,16250.494146987941,0.0
2024-08-12,16250.494146987941,0.0
2024-08-13,16250.494146987941,0.0
2024-08-14,16250.494146987941,0.0
2024-08-15,16250.494146987941,0.0
2024-08-16,16250.494146987941,0.0
2024-08-17,16250.494146987941,0.0
2024-08-18,16250.494146987941,0.0
2024-08-19,16250.494146987941,0.0
2024-08-20,16250.494146987941,0.0
2024-08-21,16250.494146987941,0.0
2024-08-22,16250.494146987941,0.0
2024-08-23,16250.494146987941,0.0
2024-08-24,16250.494146987941,0.0
2024-08-25,16250.494146987941,0.0
2024-08-26,16250.494146987941,0.0
2024-08-27,16250.494146987941,0.0
2024-08-28,16250.494146987941,0.0
2024-08-29,16250.494146987941,0.0
2024-08-30,16250.494146987941,0.0
2024-08-31,16250.494146987941,0.0
2024-09-01,16250.494146987941,0.0
2024-09-02,16250.494146987941,0.0
2024-09-03,16250.494146987941,0.0
2024-09-04,16250.494146987941,0.0
2024-09-05,16250.494146987941,0.0
2024-09-06,16250.494146987941,0.0
2024-09-07,16250.494146987941,0.0
2024-09-08,16250.494146987941,0.0
2024-09-09,16250.494146987941,0.0
2024-09-10,16250.494146987941,0.0
2024-09-11,16250.494146987941,0.0
2024-09-12,16250.494146987941,0.0
2024-09-13,16250.494146987941,0.0
2024-09-14,16250.494146987941,0.0
2024-09-15,16250.494146987941,0.0
2024-09-16,16250.494146987941,0.0
2024-09-17,16250.494146987941,0.0
2024-09-18,16250.494146987941,0.0
2024-09-19,16250.494146987941,0.0
2024-09-20,16250.494146987941,0.0
2024-09-21,16250.494146987941,0.0
2024-09-22,16250.494146987941,0.0
2024-09-23,16255.233467587941,0.00029164162991790477
2024-09-24,16255.233467587941,0.0
2024-09-25,16255.233467587941,0.0
2024-09-26,16255.233467587941,0.0
2024-09-27,16255.233467587941,0.0
2024-09-28,16262.44980648794,0.00044393941891929245
2024-09-29,16262.44980648794,0.0
2024-09-30,16262.44980648794,0.0
2024-10-01,16262.44980648794,0.0
2024-10-02,16262.44980648794,0.0
2024-10-03,16243.41228578794,-0.001170642856798021
2024-10-04,16243.41228578794,0.0
2024-10-05,16243.41228578794,0.0
2024-10-06,16243.41228578794,0.0
2024-10-07,16243.41228578794,0.0
2024-10-08,16243.41228578794,0.0
2024-10-09,16243.41228578794,0.0
2024-10-10,16243.41228578794,0.0
2024-10-11,16243.41228578794,0.0
2024-10-12,16243.41228578794,0.0
2024-10-13,16243.41228578794,0.0
2024-10-14,16243.41228578794,0.0
2024-10-15,16234.760850687939,-0.0005326119258556306
2024-10-16,16261.40142778794,0.0016409590104231597
2024-10-17,16277.01497658794,0.00096016009870592
2024-10-18,16290.624420787939,0.0008361142518806819
2024-10-19,16298.336893587939,0.000473430152263532
