Time,Contract,Funding Interval,Funding Rate,Spot Closing Price,Futures Closing Price
2024-09-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0077%,58213.0,57288.3
2024-09-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0051%,58474.5,58204.8
2024-08-31 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0046%,58972.6,58475.1
2024-08-31 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0034%,59011.5,58960.9
2024-08-31 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0008%,59092.9,59004.7
2024-08-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0174%,59115.0,59080.3
2024-08-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0014%,58092.0,59108.2
2024-08-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0003%,59273.8,58077.2
2024-08-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0102%,59352.0,59270.0
2024-08-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0014%,60770.5,59350.1
2024-08-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0096%,59583.3,60771.7
2024-08-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0107%,59030.3,59578.1
2024-08-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0062%,58990.4,59020.6
2024-08-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0091%,58597.9,59003.3
2024-08-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0111%,59413.9,58600.2
2024-08-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0074%,61711.8,59409.6
2024-08-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0005%,62903.4,61709.7
2024-08-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0032%,62830.1,62909.0
2024-08-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,63534.4,62836.7
2024-08-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0035%,63627.8,63529.5
2024-08-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0045%,64220.6,63832.0
2024-08-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0018%,64132.1,64209.8
2024-08-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0044%,63864.2,64117.4
2024-08-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0168%,64151.3,63861.4
2024-08-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0163%,63976.3,64151.2
2024-08-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0026%,64313.3,63956.3
2024-08-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0081%,64040.9,64312.7
2024-08-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0172%,61534.0,64016.7
2024-08-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0079%,61069.5,61525.7
2024-08-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0033%,60381.1,61061.8
2024-08-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0106%,60406.2,60384.8
2024-08-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0006%,60986.7,60406.6
2024-08-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0075%,61148.0,60986.7
2024-08-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0107%,59515.8,61143.3
2024-08-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0009%,59705.9,59506.7
2024-08-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0014%,59012.1,59707.7
2024-08-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0066%,58823.0,59009.7
2024-08-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0010%,60924.0,58830.2
2024-08-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0035%,59432.3,60910.7
2024-08-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0047%,58540.0,59420.3
2024-08-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0072%,58512.1,58529.5
2024-08-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0088%,58428.1,58496.6
2024-08-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0009%,59858.7,58421.2
2024-08-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0062%,59575.3,59842.5
2024-08-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0047%,59495.9,59563.7
2024-08-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0044%,59386.5,59492.0
2024-08-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0048%,59251.9,59368.9
2024-08-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0108%,58874.9,59240.8
2024-08-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0076%,58072.8,58868.1
2024-08-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0085%,58450.8,58064.5
2024-08-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0098%,57540.1,58438.7
2024-08-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0052%,59677.8,57530.4
2024-08-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0030%,58063.2,59658.8
2024-08-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0042%,58679.0,58058.5
2024-08-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0038%,59428.0,58675.5
2024-08-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0073%,60909.8,59418.8
2024-08-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0022%,60586.7,60909.2
2024-08-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0121%,59467.5,60581.5
2024-08-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0135%,59234.8,59475.9
2024-08-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,59347.4,59234.6
2024-08-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0001%,60199.1,59358.8
2024-08-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0124%,58676.0,60175.3
2024-08-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0055%,58710.9,58675.6
2024-08-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0011%,60128.6,58708.6
2024-08-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0005%,61256.2,60130.2
2024-08-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0080%,60922.9,61251.2
2024-08-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0052%,60515.8,60911.6
2024-08-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0092%,60845.6,60509.9
2024-08-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0029%,60831.4,60833.6
2024-08-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0065%,59808.9,60818.7
2024-08-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0042%,60861.4,59808.0
2024-08-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0012%,61691.7,60865.7
2024-08-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0063%,59417.5,61695.8
2024-08-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0004%,57177.4,59399.3
2024-08-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0049%,55127.6,57184.7
2024-08-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0107%,56093.8,55112.6
2024-08-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0037%,56919.7,56094.2
2024-08-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0042%,56039.6,56909.2
2024-08-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0033%,56403.5,56026.4
2024-08-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0207%,56014.2,56396.7
2024-08-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0068%,54009.6,56000.0
2024-08-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0154%,54314.2,54023.1
2024-08-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0040%,52671.8,54285.7
2024-08-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0009%,58157.9,52677.4
2024-08-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,59080.8,58166.3
2024-08-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,60364.4,59085.9
2024-08-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0006%,60716.3,60360.6
2024-08-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0092%,60888.5,60704.5
2024-08-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0050%,61660.6,60876.2
2024-08-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0175%,61493.8,61652.3
2024-08-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0045%,63409.7,61497.5
2024-08-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0189%,64168.7,63414.5
2024-08-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0083%,65350.3,64182.1
2024-08-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0130%,62906.4,65347.7
2024-08-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0088%,64326.6,62915.6
2024-07-31 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0155%,64633.5,64320.3
2024-07-31 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0128%,66381.8,64635.5
2024-07-31 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0115%,66220.4,66386.6
2024-07-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0262%,66189.8,66223.9
2024-07-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0028%,66223.9,66186.2
2024-07-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0264%,66956.6,66222.2
2024-07-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0015%,66782.6,66959.4
2024-07-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0069%,68106.5,66777.0
2024-07-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0020%,69525.6,68122.7
2024-07-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0001%,68246.9,69522.3
2024-07-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0029%,67652.4,68237.6
2024-07-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0034%,67545.7,67645.9
2024-07-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0133%,67915.7,67546.2
2024-07-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0001%,68854.8,67891.0
2024-07-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0111%,68055.1,68847.1
2024-07-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0004%,67912.3,68054.2
2024-07-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0066%,67557.1,67898.8
2024-07-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0022%,66899.7,67538.7
2024-07-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0008%,65796.0,66890.0
2024-07-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0085%,64783.7,65787.1
2024-07-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0057%,64116.3,64769.1
2024-07-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,65386.1,64131.1
2024-07-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0057%,66181.2,65398.5
2024-07-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0043%,66069.9,66169.4
2024-07-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0090%,65935.8,66064.9
2024-07-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0030%,66600.8,65932.4
2024-07-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0017%,66586.2,66590.4
2024-07-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0098%,67536.9,66590.5
2024-07-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0087%,67063.3,67523.8
2024-07-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0061%,67233.6,67069.0
2024-07-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0015%,68171.0,67237.3
2024-07-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0113%,67165.7,68174.8
2024-07-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0021%,66704.7,67168.2
2024-07-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0076%,67122.4,66693.6
2024-07-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0050%,66835.2,67115.7
2024-07-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0019%,66557.2,66825.0
2024-07-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0048%,66653.4,66560.1
2024-07-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0018%,65835.1,66653.1
2024-07-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0139%,63695.7,65827.9
2024-07-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0069%,63988.1,63712.4
2024-07-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0068%,63546.1,63975.1
2024-07-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0046%,64672.8,63548.2
2024-07-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0043%,64082.9,64660.3
2024-07-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0016%,64729.7,64087.6
2024-07-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0050%,65252.0,64722.7
2024-07-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0053%,65048.6,65257.0
2024-07-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0052%,64853.2,65028.0
2024-07-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0115%,62913.4,64857.5
2024-07-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0079%,64718.6,62910.4
2024-07-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0014%,63022.1,64729.1
2024-07-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0053%,62845.0,63015.0
2024-07-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0079%,60789.2,62848.5
2024-07-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0012%,60087.6,60782.1
2024-07-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0043%,60052.1,60071.3
2024-07-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0057%,59206.2,60046.6
2024-07-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0113%,58839.2,59194.5
2024-07-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0097%,58168.7,58818.2
2024-07-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0062%,57889.5,58154.3
2024-07-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0008%,58213.9,57882.8
2024-07-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0010%,57103.0,58189.6
2024-07-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0010%,57331.2,57104.9
2024-07-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0016%,57406.2,57325.1
2024-07-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0094%,58191.6,57388.6
2024-07-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0078%,57723.0,58188.0
2024-07-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0111%,57703.4,57722.1
2024-07-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0085%,58974.6,57701.0
2024-07-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0028%,58036.0,58965.0
2024-07-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0073%,57472.9,58039.4
2024-07-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0015%,57119.9,57463.3
2024-07-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0002%,56710.6,57096.8
2024-07-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0095%,55768.6,56718.6
2024-07-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0024%,55843.9,55755.5
2024-07-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0172%,55853.2,55835.0
2024-07-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0132%,56830.8,55854.5
2024-07-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0108%,57373.4,56823.7
2024-07-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0021%,58237.3,57382.3
2024-07-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0034%,57324.5,58216.3
2024-07-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0007%,56602.2,57308.6
2024-07-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0030%,56629.6,56594.4
2024-07-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0089%,56668.9,56616.7
2024-07-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0140%,54410.8,56657.2
2024-07-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0066%,57055.6,54409.8
2024-07-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0054%,58143.1,57047.4
2024-07-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0067%,58225.4,58143.3
2024-07-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0148%,60213.3,58230.6
2024-07-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0094%,60183.5,60204.1
2024-07-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0167%,60875.1,60183.3
2024-07-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0140%,62136.8,60887.2
2024-07-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0001%,61954.5,62123.3
2024-07-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0022%,62628.0,61961.3
2024-07-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0012%,62899.8,62632.5
2024-07-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0019%,63126.9,62896.8
2024-07-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0015%,63281.0,63135.9
2024-06-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0030%,62769.4,63265.4
2024-06-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,61717.4,62773.6
2024-06-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,61534.5,61711.0
2024-06-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0028%,60984.1,61530.6
2024-06-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0113%,61106.3,60983.3
2024-06-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0178%,61046.2,61110.7
2024-06-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0022%,60439.2,61043.5
2024-06-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0091%,61058.7,60432.0
2024-06-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0003%,61355.0,61060.1
2024-06-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0064%,61702.0,61338.9
2024-06-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0126%,61570.2,61697.1
2024-06-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0029%,60796.7,61562.3
2024-06-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0036%,60856.8,60797.6
2024-06-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0006%,61463.1,60861.7
2024-06-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0017%,61726.8,61450.0
2024-06-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0007%,61803.2,61720.8
2024-06-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0082%,61810.3,61794.0
2024-06-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0105%,60677.5,61801.3
2024-06-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0041%,60292.5,60656.0
2024-06-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0122%,60845.9,60290.1
2024-06-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0116%,62448.8,60852.0
2024-06-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0088%,63208.0,62447.5
2024-06-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0079%,64101.0,63201.5
2024-06-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0151%,64414.7,64099.8
2024-06-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0018%,64265.7,64413.9
2024-06-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0080%,64304.4,64270.8
2024-06-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0048%,64503.6,64306.4
2024-06-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0196%,64150.9,64492.7
2024-06-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0085%,63730.3,64142.4
2024-06-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0312%,64212.2,63727.2
2024-06-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0040%,64878.8,64215.6
2024-06-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0176%,64829.5,64877.0
2024-06-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0128%,65855.8,64854.4
2024-06-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0070%,64970.3,65845.4
2024-06-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0033%,64924.3,64983.2
2024-06-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0165%,65324.7,64928.7
2024-06-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0132%,65179.1,65320.1
2024-06-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0010%,64695.8,65167.4
2024-06-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0050%,65675.7,64700.9
2024-06-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0089%,66494.5,65679.9
2024-06-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0155%,65361.3,66489.8
2024-06-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0129%,66183.2,65364.8
2024-06-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0113%,66679.0,66174.2
2024-06-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0115%,66704.3,66701.4
2024-06-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0153%,66259.8,66712.7
2024-06-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0083%,66226.7,66253.9
2024-06-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0132%,66317.2,66229.8
2024-06-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0093%,66075.4,66330.5
2024-06-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0200%,66042.5,66078.1
2024-06-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0108%,66384.1,66049.3
2024-06-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0202%,66908.0,66395.7
2024-06-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0120%,66769.6,66917.7
2024-06-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0104%,66466.7,66766.0
2024-06-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,67728.0,66477.7
2024-06-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0109%,68268.1,67739.3
2024-06-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0073%,69735.2,68274.9
2024-06-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0161%,67447.9,69729.7
2024-06-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0252%,67308.4,67454.3
2024-06-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0104%,66244.2,67302.3
2024-06-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0033%,67566.3,66244.7
2024-06-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0181%,69537.2,67583.4
2024-06-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0088%,70055.4,69535.6
2024-06-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0077%,69293.8,70033.5
2024-06-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0203%,69640.3,69303.2
2024-06-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0109%,69507.7,69651.5
2024-06-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0133%,69298.6,69508.1
2024-06-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0226%,69308.5,69311.2
2024-06-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0274%,69423.9,69312.7
2024-06-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0363%,69569.7,69426.3
2024-06-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0046%,69342.0,69584.0
2024-06-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0236%,71107.4,69359.2
2024-06-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0014%,71109.4,71132.1
2024-06-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0291%,70798.4,71096.9
2024-06-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0006%,71297.5,70806.8
2024-06-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0055%,71020.7,71295.0
2024-06-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0054%,71105.2,71036.7
2024-06-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0174%,71559.5,71106.5
2024-06-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0136%,71200.6,71568.2
2024-06-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0239%,70537.5,71195.3
2024-06-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0283%,70444.7,70540.1
2024-06-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0193%,69010.9,70411.9
2024-06-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0101%,68808.7,69019.5
2024-06-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0208%,69594.4,68822.7
2024-06-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0186%,68904.4,69600.0
