Time,Contract,Funding Interval,Funding Rate,Spot Closing Price,Futures Closing Price
2024-10-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0102%,67419.8,
2024-10-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0205%,67280.7,
2024-10-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0234%,67394.7,
2024-10-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0143%,67375.5,
2024-10-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0188%,67327.8,
2024-10-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0030%,68519.5,
2024-10-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0075%,69034.5,
2024-10-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0131%,68627.5,
2024-10-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0068%,68370.1,
2024-10-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0087%,68378.0,
2024-10-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0068%,68224.6,
2024-10-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0126%,68345.9,
2024-10-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0047%,68426.7,
2024-10-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0076%,68724.5,
2024-10-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0019%,67971.5,
2024-10-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0003%,67424.5,
2024-10-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0095%,67579.5,
2024-10-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0062%,67301.4,
2024-10-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0052%,67618.2,
2024-10-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0053%,67748.9,
2024-10-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0116%,66973.5,
2024-10-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0085%,67071.6,
2024-10-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0028%,66024.0,
2024-10-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0074%,65659.5,
2024-10-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0120%,66087.0,
2024-10-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0061%,65878.5,
2024-10-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0082%,64624.9,
2024-10-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0124%,62872.3,
2024-10-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0032%,62227.5,
2024-10-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0152%,62850.2,
2024-10-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0094%,63204.1,
2024-10-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0054%,63162.5,
2024-10-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0033%,62764.4,
2024-10-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0017%,62533.9,
2024-10-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0103%,62261.4,
2024-10-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0119%,60672.7,
2024-10-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0027%,60319.5,
2024-10-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0173%,60789.0,
2024-10-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0096%,60894.0,
2024-10-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0124%,60638.5,
2024-10-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0103%,62310.2,
2024-10-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0049%,62273.8,
2024-10-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0066%,62163.4,
2024-10-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0022%,62283.0,
2024-10-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0003%,62313.7,
2024-10-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0050%,62223.2,
2024-10-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0033%,63653.9,
2024-10-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0144%,63536.4,
2024-10-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0113%,62819.4,
2024-10-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0098%,62713.7,
2024-10-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0074%,61948.0,
2024-10-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0140%,62064.1,
2024-10-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0010%,62166.5,
2024-10-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0085%,62076.1,
2024-10-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0118%,62086.5,
2024-10-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0053%,61869.4,
2024-10-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0053%,61434.0,
2024-10-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0049%,60750.0,
2024-10-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0117%,60639.3,
2024-10-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0088%,60927.0,
2024-10-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0046%,60651.4,
2024-10-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,61881.4,
2024-10-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0122%,61725.1,
2024-10-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0117%,60816.0,
2024-10-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0094%,62638.6,
2024-10-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0119%,64036.3,
2024-09-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0169%,63330.0,
2024-09-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0126%,63557.7,
2024-09-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0001%,64563.9,
2024-09-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0144%,65598.0,
2024-09-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0012%,65749.3,
2024-09-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0068%,65472.6,
2024-09-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0028%,65841.0,
2024-09-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,65619.3,
2024-09-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0014%,65820.1,
2024-09-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0074%,65770.8,
2024-09-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0045%,66004.7,
2024-09-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0276%,65469.0,
2024-09-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0054%,65165.5,
2024-09-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0007%,65227.6,
2024-09-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0132%,63850.9,
2024-09-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0061%,63154.4,
2024-09-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0171%,63498.0,
2024-09-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0013%,63841.2,
2024-09-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0132%,64269.7,
2024-09-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0008%,63152.8,
2024-09-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0036%,63559.0,
2024-09-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0060%,63331.4,
2024-09-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0124%,63609.6,
2024-09-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0040%,63549.9,
2024-09-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0007%,63575.9,
2024-09-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0057%,62652.7,
2024-09-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0053%,62939.9,
2024-09-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0001%,63343.5,
2024-09-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0142%,63171.5,
2024-09-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0105%,63088.4,
2024-09-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0048%,63205.5,
2024-09-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0077%,63148.5,
2024-09-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,63526.5,
2024-09-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0109%,62950.4,
2024-09-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0087%,63159.2,
2024-09-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0130%,62086.9,
2024-09-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,61753.5,
2024-09-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0076%,59431.6,
2024-09-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0106%,60434.4,
2024-09-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0022%,60307.7,
2024-09-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0047%,61127.9,
2024-09-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0126%,58697.8,
2024-09-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0037%,58215.0,
2024-09-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0090%,57882.0,
2024-09-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0143%,58908.1,
2024-09-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0084%,59132.0,
2024-09-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0010%,60333.0,
2024-09-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0020%,60190.4,
2024-09-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,59988.0,
2024-09-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0141%,59875.5,
2024-09-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0313%,60146.4,
2024-09-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0077%,60493.9,
2024-09-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0151%,59666.6,
2024-09-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0021%,58109.3,
2024-09-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0003%,58127.9,
2024-09-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0017%,57511.5,
2024-09-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0069%,58139.9,
2024-09-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0155%,57335.9,
2024-09-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0056%,56707.5,
2024-09-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0014%,56710.6,
2024-09-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0106%,57632.5,
2024-09-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0044%,56597.6,
2024-09-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0097%,57214.4,
2024-09-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0159%,57042.0,
2024-09-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0016%,55378.5,
2024-09-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0004%,54976.5,
2024-09-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0028%,54873.1,
2024-09-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,53685.0,
2024-09-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0020%,54438.0,
2024-09-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0036%,54156.0,
2024-09-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0051%,54783.0,
2024-09-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0123%,54290.9,
2024-09-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0026%,53960.3,
2024-09-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0050%,54054.1,
2024-09-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0007%,55792.9,
2024-09-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0170%,56179.5,
2024-09-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0049%,55978.6,
2024-09-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0138%,57159.0,
2024-09-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0105%,57974.6,
2024-09-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0125%,58131.1,
2024-09-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0097%,56746.4,
2024-09-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0036%,57486.0,
2024-09-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0053%,57730.5,
2024-09-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0059%,59104.0,
2024-09-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0049%,59134.6,
2024-09-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0015%,58537.2,
2024-09-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0010%,57551.2,
2024-09-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0055%,57305.7,
2024-09-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0077%,58213.0,
2024-09-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0051%,58474.5,
2024-08-31 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0046%,58972.6,
2024-08-31 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0034%,59011.5,
2024-08-31 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0008%,59092.9,
2024-08-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0174%,59115.0,
2024-08-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0014%,58092.0,
2024-08-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0003%,59273.8,
2024-08-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0102%,59352.0,
2024-08-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0014%,60770.5,
2024-08-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0096%,59583.3,
2024-08-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0107%,59030.3,
2024-08-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0062%,58990.4,
2024-08-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0091%,58597.9,
2024-08-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0111%,59413.9,
2024-08-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0074%,61711.8,
2024-08-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0005%,62903.4,
2024-08-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0032%,62830.1,
2024-08-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0%,63534.4,
2024-08-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0035%,63627.8,
2024-08-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0045%,64220.6,
2024-08-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0018%,64132.1,
2024-08-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0044%,63864.2,
2024-08-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0168%,64151.3,
2024-08-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0163%,63976.3,
2024-08-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0026%,64313.3,
2024-08-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0081%,64040.9,
2024-08-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0172%,61534.0,
2024-08-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0079%,61069.5,
2024-08-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0033%,60381.1,
2024-08-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0106%,60406.2,
2024-08-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0006%,60986.7,
2024-08-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0075%,61148.0,
2024-08-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0107%,59515.8,
2024-08-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0009%,59705.9,
2024-08-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0014%,59012.1,
2024-08-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0066%,58823.0,
2024-08-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0010%,60924.0,
2024-08-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0035%,59432.3,
2024-08-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0047%,58540.0,
2024-08-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0072%,58512.1,
2024-08-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0088%,58428.1,
2024-08-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0009%,59858.7,
2024-08-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0062%,59575.3,
2024-08-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0047%,59495.9,
2024-08-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0044%,59386.5,
2024-08-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0048%,59251.9,
2024-08-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0108%,58874.9,
2024-08-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0076%,58072.8,
2024-08-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0085%,58450.8,
2024-08-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0098%,57540.1,
2024-08-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0052%,59677.8,
2024-08-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0030%,58063.2,
2024-08-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0042%,58679.0,
2024-08-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0038%,59428.0,
2024-08-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0073%,60909.8,
2024-08-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0022%,60586.7,
2024-08-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0121%,59467.5,
2024-08-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0135%,59234.8,
2024-08-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,59347.4,
2024-08-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0001%,60199.1,
2024-08-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0124%,58676.0,
2024-08-11 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0055%,58710.9,
2024-08-11 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0011%,60128.6,
2024-08-11 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0005%,61256.2,
2024-08-10 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0080%,60922.9,
2024-08-10 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0052%,60515.8,
2024-08-10 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0092%,60845.6,
2024-08-09 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0029%,60831.4,
2024-08-09 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0065%,59808.9,
2024-08-09 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0042%,60861.4,
2024-08-08 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0012%,61691.7,
2024-08-08 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0063%,59417.5,
2024-08-08 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0004%,57177.4,
2024-08-07 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0049%,55127.6,
2024-08-07 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0107%,56093.8,
2024-08-07 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0037%,56919.7,
2024-08-06 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0042%,56039.6,
2024-08-06 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0033%,56403.5,
2024-08-06 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0207%,56014.2,
2024-08-05 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0068%,54009.6,
2024-08-05 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0154%,54314.2,
2024-08-05 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0040%,52671.8,
2024-08-04 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0009%,58157.9,
2024-08-04 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,59080.8,
2024-08-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0031%,60364.4,
2024-08-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0006%,60716.3,
2024-08-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0092%,60888.5,
2024-08-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0050%,61660.6,
2024-08-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0175%,61493.8,
2024-08-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0045%,63409.7,
2024-08-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0189%,64168.7,
2024-08-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0083%,65350.3,
2024-08-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0130%,62906.4,
2024-08-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0088%,64326.6,
2024-07-31 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0155%,64633.5,
2024-07-31 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0128%,66381.8,
2024-07-31 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0115%,66220.4,
2024-07-30 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0262%,66189.8,
2024-07-30 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0028%,66223.9,
2024-07-30 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0264%,66956.6,
2024-07-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0015%,66782.6,
2024-07-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0069%,68106.5,
2024-07-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0020%,69525.6,
2024-07-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0001%,68246.9,
2024-07-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0029%,67652.4,
2024-07-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0034%,67545.7,
2024-07-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0133%,67915.7,
2024-07-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0001%,68854.8,
2024-07-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0111%,68055.1,
2024-07-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0004%,67912.3,
2024-07-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0066%,67557.1,
2024-07-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0022%,66899.7,
2024-07-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0008%,65796.0,
2024-07-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0085%,64783.7,
2024-07-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0057%,64116.3,
2024-07-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0035%,65386.1,
2024-07-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0057%,66181.2,
2024-07-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0043%,66069.9,
2024-07-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0090%,65935.8,
2024-07-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0030%,66600.8,
2024-07-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0017%,66586.2,
2024-07-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0098%,67536.9,
2024-07-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0087%,67063.3,
2024-07-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0061%,67233.6,
2024-07-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0015%,68171.0,
2024-07-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0113%,67165.7,
2024-07-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0021%,66704.7,
2024-07-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0076%,67122.4,
2024-07-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0050%,66835.2,
2024-07-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0019%,66557.2,
2024-07-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0048%,66653.4,
2024-07-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0018%,65835.1,
2024-07-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0139%,63695.7,
2024-07-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0069%,63988.1,
2024-07-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0068%,63546.1,
2024-07-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0046%,64672.8,
2024-07-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0043%,64082.9,
2024-07-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0016%,64729.7,
2024-07-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0050%,65252.0,
