timestamp,trigger,direction,funding_rate_kucoin,spot_kucoin,futures_binance,expected_funding,fees,net_expected_profit,trade_size,funding_rate_binance,spot_binance,futures_kucoin
2024-03-27 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.001013,69468.0,70456.8,153.00887658192,23.884607462399998,129.12426911952,0.14292,,,
2024-03-28 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0008740000000000001,70389.1,71335.1,115.39471803579002,20.891437293600003,94.50328074219001,0.12339,,,
2024-03-28 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000468,71285.5,70838.7,33.08952182796,11.3721171792,21.71740464876,0.06654,,,
2024-03-28 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000625,70794.3,69855.6,59.012701087500005,15.276423992400002,43.73627709510001,0.09011,,,
2024-03-29 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000456,69799.7,69240.1,31.414039497720005,11.096706535200001,20.317332962520005,0.06633,,,
2024-03-29 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000489,69189.2,69903.6,36.127865156759995,11.7203051264,24.407560030359996,0.07046,,,
2024-03-29 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,13.751267279568001,6.8981679776,6.853099301968001,0.03524,0.0003017,69850.54,86226.4
2024-03-29 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,13.751267279568001,6.8981679776,6.853099301968001,0.03524,0.0003017,69850.54,86226.4
2024-03-29 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000724,69846.1,69900.1,79.19847692238002,17.4911581992,61.70731872318002,0.10433,,,
2024-03-30 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000879,69844.4,70064.9,116.75056518746999,21.195791368799995,95.55477381866999,0.12638,,,
2024-03-30 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,15.733721291963995,7.390977178,8.342744113963995,0.0377,0.00032267,69999.99,86226.4
2024-03-30 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,15.733721291963995,7.390977178,8.342744113963995,0.0377,0.00032267,69999.99,86226.4
2024-03-30 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000635,69999.5,69642.1,60.93450448965,15.419237462399998,45.515267027250005,0.09186,,,
2024-03-30 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,17.838652145184,7.8357904128,10.002861732384,0.04014,0.0003436,69582.18,86226.4
2024-03-30 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,17.838652145184,7.8357904128,10.002861732384,0.04014,0.0003436,69582.18,86226.4
2024-03-30 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00082,69570.9,70366.5,101.6192884095,19.641331043999998,81.9779573655,0.11741,,,
2024-03-31 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,15.816523210487999,7.433393435999999,8.383129774488,0.0378,0.00032351,70301.73,86226.4
2024-03-31 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,15.816523210487999,7.433393435999999,8.383129774488,0.0378,0.00032351,70301.73,86226.4
2024-03-31 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000756,70292.9,70446.2,86.38072185204001,18.2484815964,68.13224025564001,0.10813,,,
2024-03-31 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,24.047158465808398,9.1732870662,14.873871399608397,0.04661,0.00039889,70381.13,86226.4
2024-03-31 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,24.047158465808398,9.1732870662,14.873871399608397,0.04661,0.00039889,70381.13,86226.4
2024-03-31 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000739,70375.1,70446.2,82.54852958516999,17.857450762800003,64.69107882236999,0.10571,,,
2024-03-31 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000845,71264.5,69637.0,107.93914315275,20.836234902,87.10290825075,0.12229,,,
2024-04-01 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,74.4207591355956,16.011389650399998,58.409369485195604,0.08201,0.00070161,69594.94,86226.4
2024-04-01 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,74.4207591355956,16.011389650399998,58.409369485195604,0.08201,0.00070161,69594.94,86226.4
2024-04-01 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000848,69593.1,68281.0,108.72312617760002,20.842294748000004,87.88083142960002,0.12518,,,
2024-04-01 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,16.958654608194,7.537215158999999,9.421439449194,0.03915,0.00033491,68237.15,86226.4
2024-04-01 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,16.958654608194,7.537215158999999,9.421439449194,0.03915,0.00033491,68237.15,86226.4
2024-04-01 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00114,68234.2,69700.0,172.38015810000002,23.769709092000003,148.61044900800002,0.14463,,,
2024-04-01 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00048300000000000003,69653.0,69700.0,35.282708055,11.68128582,23.601422235,0.06987,,,
2024-04-02 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000879,66444.9,65505.3,116.85690258165,21.525136776,95.33176580565001,0.1353,,,
2024-04-02 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0006900000000000001,65482.9,66181.1,72.01135709505002,16.551482171200004,55.45987492385001,0.10513,,,
2024-04-03 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00032399999999999996,65846.2,65971.9,15.877272451679996,7.8281790432000005,8.049093408479996,0.04952,,,
2024-04-09 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000301,69259.7,69381.6,13.705034175000002,7.27440175,6.4306324250000015,0.04375,,,
2024-04-09 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000314,69150.1,69381.6,14.914574015040001,7.5786516176,7.335922397440001,0.04564,,,
2024-04-10 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000486,69336.9,69381.6,35.72913727296,11.7563637216,23.972773551360003,0.07064,,,
2024-04-10 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00038399999999999996,70631.8,70789.1,22.303663315199998,9.275984428,13.027678887199999,0.0547,,,
2024-04-11 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000312,70005.6,70825.9,14.72368471704,7.4777320952,7.245952621839999,0.04442,,,
2024-05-01 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000322,57492.6,56865.2,15.683024103600001,7.864456088,7.818568015600001,0.0571,,,
2024-05-21 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0005070000000000001,69820.1,70168.8,38.88588946788001,12.220861556400003,26.66502791148001,0.07287,,,
2024-05-22 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00035200000000000005,69702.6,70485.7,18.74220401856,8.440309812800002,10.301894205759996,0.05036,,,
2024-05-22 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000329,69168.0,69770.6,16.372316668049997,7.9049136120000005,8.467403056049996,0.04755,,,
2024-05-23 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000501,68077.5,67999.9,37.96873016355,12.137273528000001,25.831456635549998,0.0743,,,
2024-06-01 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00040300000000000004,67631.9,67728.2,24.569112309690002,9.7429283508,14.826183958890002,0.06001,,,
2024-06-01 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000327,67761.7,67743.0,16.1753619222,7.916370808000001,8.2589911142,0.04868,,,
2024-06-08 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000363,69569.7,69462.1,19.93225378815,8.796907447999999,11.13534634015,0.0527,,,
2024-06-21 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000312,64212.2,63716.9,14.72487364296,7.6001330808,7.12474056216,0.04938,,,
2024-11-01 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000414,69274.2,69381.0,25.9289146818,10.007982144,15.920932537799999,0.06018,,,
2024-11-06 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000419,75581.7,74800.0,26.561667,10.2312121,16.3304549,0.0565,,,
2024-11-07 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000322,75865.4,76171.0,15.683829795900001,7.767151896,7.916677899900002,0.04263,,,
2024-11-08 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000339,76506.9,76523.9,17.38606172742,8.2042917248,9.18177000262,0.04468,,,
2024-11-10 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000319,79685.8,80410.0,15.3943216185,7.663339356,7.7309822624999995,0.04001,,,
2024-11-12 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,28.9411490731896,18.1770109768,10.764138096389601,0.08836,0.00043737,86632.0,49925.2
2024-11-12 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,28.9411490731896,18.1770109768,10.764138096389601,0.08836,0.00043737,86632.0,49925.2
2024-11-12 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0008359999999999999,86614.1,87972.0,105.738737148,19.976769450000003,85.76196769799999,0.09585,,,
2024-11-12 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,22.724240103396,16.31422782,6.410012283396,0.0783,0.00038754,87952.01,49925.2
2024-11-12 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,22.724240103396,16.31422782,6.410012283396,0.0783,0.00038754,87952.01,49925.2
2024-11-12 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.001098,87936.9,87402.9,166.15006356546,24.334571083199997,141.81549248226,0.11542,,,
2024-11-13 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0006410000000000001,87348.8,87402.9,62.179633590165004,15.5126516524,46.666981937765,0.07399,,,
2024-11-13 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00035999999999999997,90375.4,90413.3,19.6122722094,8.7135205404,10.898751669000001,0.04017,,,
2024-11-14 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000415,90771.5,88000.0,26.064324,10.312631940000001,15.751692059999998,0.04758,,,
2024-11-14 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000322,87949.3,87382.7,15.692132836379999,7.8394654624,7.852667373979999,0.03718,,,
2024-11-14 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00046600000000000005,87322.4,87693.9,32.861877153209996,11.2432157196,21.618661433609994,0.05361,,,
2024-11-17 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000305,90540.4,90305.1,14.080009971600001,7.402272787199999,6.6777371844000015,0.03408,,,
2024-11-18 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000468,91704.1,92407.8,33.1487108316,11.260974452000001,21.8877363796,0.0511,,,
2024-11-18 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,20.10940750377,15.991576367999999,4.117831135770002,0.07367,0.0003645,92309.51,49925.2
2024-11-18 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,20.10940750377,15.991576367999999,4.117831135770002,0.07367,0.0003645,92309.51,49925.2
2024-11-18 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00042500000000000003,92289.2,90507.4,27.3375339015,10.460620836799999,16.8769130647,0.04738,,,
2024-11-18 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000521,90465.7,91696.0,41.0829210792,12.475569834,28.6073512452,0.05733,,,
2024-11-19 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000607,91612.0,92453.3,55.76840839312501,14.588602450000002,41.179805943125004,0.06625,,,
2024-11-19 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,13.8189792336336,13.266563435200002,0.5524157984335982,0.06107,0.00030216,92391.99,49925.2
2024-11-19 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,13.8189792336336,13.266563435200002,0.5524157984335982,0.06107,0.00030216,92391.99,49925.2
2024-11-19 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000544,92377.6,92335.9,44.793253120799996,13.179444342000002,31.613808778799992,0.05945,,,
2024-11-19 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000481,92292.1,92335.9,35.022318967545,11.645230699200003,23.377088268344995,0.05257,,,
2024-11-20 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00031600000000000004,92840.3,94737.6,15.115232499840005,7.525556042400002,7.589676457440003,0.03366,,,
2024-11-20 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000439,94725.8,94288.0,29.1754556952,10.674567932,18.500887763199998,0.04699,,,
2024-11-22 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000517,98891.4,98600.6,40.45750732023,12.5514710464,27.90603627383,0.05291,,,
2024-11-23 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000332,97684.1,97725.5,16.6831500972,8.037233952000001,8.645916145199998,0.03428,,,
2024-11-24 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0006140000000000001,98410.6,95986.4,57.07328307264001,15.185529465600002,41.88775360704001,0.06456,,,
2024-11-24 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0006,95913.9,97960.4,54.50320735199999,14.281159367199999,40.22204798479999,0.06182,,,
2024-11-24 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0005600000000000001,97891.9,98112.9,47.4791870196,13.540018385600002,33.939168634,0.05761,,,
2024-11-25 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000893,98048.0,96040.4,120.73437967829999,22.008966216,98.72541346229998,0.09385,,,
2024-11-25 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000565,95998.0,93064.0,48.332602271999995,14.046699648,34.285902623999995,0.06128,,,
2024-11-25 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000317,92999.0,93842.1,15.216074225549999,7.622538044,7.593536181549999,0.0341,,,
2024-11-26 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000847,93786.3,92877.4,108.63147820601999,20.6880509336,87.94342727242,0.09206,,,
2024-11-26 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000452,92800.0,92021.4,30.93945351228,11.029240490400001,19.910213021879997,0.04959,,,
2024-11-26 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000498,91958.3,93651.3,37.56019307859,11.8857375728,25.674455505789997,0.05369,,,
2024-11-27 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,14.745673671690001,13.85964367,0.8860300016900009,0.0631,0.00031205,93597.16,49925.2
2024-11-27 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,14.745673671690001,13.85964367,0.8860300016900009,0.0631,0.00031205,93597.16,49925.2
2024-11-27 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000516,93587.0,95610.5,40.323976962299994,12.283037718000001,28.04093924429999,0.05449,,,
2024-11-27 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000698,95551.4,95610.5,73.78680102885,16.90516737,56.88163365884999,0.07371,,,
2024-11-27 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00035099999999999997,95854.3,95371.6,18.659205573839998,8.5414950384,10.117710535439997,0.03716,,,
2024-11-29 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00046,95618.6,98076.2,32.0497329408,10.914949324800002,21.134783615999996,0.04736,,,
2024-11-29 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000348,97987.0,97516.3,18.340534148579998,8.4663481356,9.874186012979997,0.03603,,,
2024-11-29 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00030900000000000003,97458.0,96843.3,14.462549369010002,7.5283099704000005,6.934239398610002,0.03222,,,
2024-11-30 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000332,96638.7,96475.1,16.695498430500002,8.05739354,8.638104890500003,0.03475,,,
2024-11-30 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00048800000000000004,96395.3,96525.4,36.070190624400006,11.813008798,24.257181826400007,0.05105,,,
2024-12-01 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000346,96466.9,97081.4,18.13365025134,8.3412712964,9.79237895494,0.03599,,,
2024-12-01 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000365,97032.2,97265.1,20.177426148525,8.827249971599999,11.350176176925002,0.03789,,,
2024-12-01 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000429,97185.7,97265.1,27.87762690999,10.3901771776,17.487449732389997,0.04454,,,
2024-12-02 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000333,95999.5,95890.5,16.797584775825,8.078556864,8.719027911825002,0.03507,,,
2024-12-02 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000556,97043.0,95890.5,46.8240023835,13.60949081,33.214511573500005,0.05855,,,
2024-12-02 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000669,95826.8,95608.8,67.79362820328,16.2445304992,51.54909770408,0.07066,,,
2024-12-03 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000594,95547.3,95743.7,53.453765156219994,14.3737077328,39.080057423419994,0.06266,,,
2024-12-03 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00064,95681.6,95913.3,62.05053395520002,15.481404962800003,46.56912899240001,0.06739,,,
2024-12-03 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000631,95845.3,96652.1,60.32271162141,15.1893739536,45.13333766781,0.06594,,,
2024-12-04 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000604,96583.8,95813.0,55.269748212600014,14.739146576000003,40.53060163660001,0.06367,,,
2024-12-04 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000552,95732.4,98669.8,46.16787569544,13.050008007199999,33.117867688240004,0.05651,,,
2024-12-04 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000492,98618.3,98669.8,36.67858395588,11.922806672400002,24.75577728348,0.05037,,,
2024-12-05 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000664,102229.0,101350.1,66.80520219528,16.213970287200002,50.591231908080005,0.06618,,,
2024-12-05 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,79.5297887304492,34.453839286,45.0759494444492,0.14659,0.00072446,101292.01,49925.2
2024-12-05 08:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,79.535214052008,34.45618964,45.079024412008,0.1466,0.00072446,101292.01,49925.2
2024-12-05 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000722,101292.1,97001.5,78.99957362399999,18.15213696,60.84743666399999,0.0752,,,
2024-12-05 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,33.5639567914248,21.5568730336,12.007083757824802,0.09524,0.00047059,96945.63,49925.2
2024-12-05 16:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,33.5639567914248,21.5568730336,12.007083757824802,0.09524,0.00047059,96945.63,49925.2
2024-12-05 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.001451,96927.3,98209.6,219.90928639872004,23.9852827072,195.92400369152006,0.10288,,,
2024-12-06 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.001155,98137.8,99358.5,175.082171331375,24.00549249,151.076678841375,0.10171,,,
2024-12-06 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.001036,99314.3,99802.5,157.0627671795,24.157917992000005,132.90484918750002,0.10127,,,
2024-12-06 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00047,99729.4,99442.6,33.4901296641,11.428296076799999,22.061833587300004,0.04777,,,
2024-12-07 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,15.5007806891184,14.9718876372,0.5288930519184003,0.06474,0.00031972,99405.2,49925.2
2024-12-07 00:00:00,binance,Long Spot Binance / Short Futures KuCoin,,,,15.5007806891184,14.9718876372,0.5288930519184003,0.06474,0.00031972,99405.2,49925.2
2024-12-07 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000313,99401.4,99811.4,14.8550803791,7.567657312,7.287423067100001,0.0317,,,
2024-12-07 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000423,99754.5,99899.2,27.129226147199997,10.249259504,16.8799666432,0.0428,,,
2024-12-07 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000991,99832.6,99741.5,148.91810900489997,24.061587192000005,124.85652181289997,0.10044,,,
2024-12-08 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000575,99673.7,99975.0,50.14183640625,13.917469809999998,36.22436659625,0.05815,,,
2024-12-08 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000521,101106.5,99637.1,41.167962322755,12.798126700800001,28.369835621955,0.05287,,,
2024-12-09 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000625,99574.9,97856.0,59.245692,15.388910275999999,43.856781724,0.06458,,,
2024-12-09 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0006940000000000001,97800.7,97856.0,73.04961164160001,16.833477897999998,56.21613374360001,0.07171,,,
2024-12-09 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.0005870000000000001,97272.9,95687.9,52.262257447785004,14.4418841488,37.820373298985004,0.06203,,,
2024-12-10 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00043200000000000004,97202.0,95687.9,28.305629074800002,10.621803654000002,17.683825420799998,0.04565,,,
2024-12-19 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.00032599999999999996,100639.0,97434.4,16.118446127279995,8.1277170408,7.990729086479995,0.03383,,,
2024-12-24 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000398,94232.1,98243.5,24.02946608415,9.331392752000001,14.698073332149997,0.04097,,,
2024-12-28 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000319,94373.9,94407.7,15.435984656565,7.739876769599999,7.696107886965001,0.03417,,,
2024-12-28 12:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000313,94447.7,95259.1,14.861834197635005,7.5431780992,7.318656098435005,0.03323,,,
2025-01-08 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000391,95657.2,95450.0,23.187506235000004,9.505658047999999,13.681848187000005,0.04142,,,
2025-01-20 20:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000476,102265.0,93704.0,34.3689217872,12.432135891999998,21.936785895200003,0.05137,,,
2025-02-27 04:00:00,kucoin,Long Spot KuCoin / Short Futures Binance,0.000361,86268.7,93704.0,19.7685829536,8.182340240000002,11.586242713599997,0.03896,,,
